#cfo preamble_symbols=7 cfo_int=0 cfo_frac=1.09543e-08 sfo_slope=0
#index best_bin second_bin corrected_bin best_mag second_mag delta
3110 657 656 657 269711 268607 -0.495647
3111 162 163 162 233912 233528 0.49794
3112 983 982 983 362549 361256 -0.496381
3113 413 416 413 173145 171685 0.43523
3114 569 568 569 212622 210160 -0.482219
3115 472 473 472 174964 172953 0.436906
3116 272 273 272 180621 180446 0.496389
3117 232 233 232 198197 194226 0.461185
3118 772 771 772 363151 361858 -0.496383
3119 771 772 772 424978 424967 0.499971
3120 768 767 768 368635 366358 -0.493449
3121 0 1023 0 363385 361819 -0.495627
3122 256 255 256 186826 185026 -0.473986
3123 960 959 960 362941 361100 -0.494857
3124 863 864 863 363279 362154 0.496851
3125 784 783 784 372081 353598 -0.451704
3126 784 783 784 48780.3 48780.1 -0.49998
3127 340 346 340 6.49235e-07 6.32286e-07 0.000130428
3128 814 203 814 6.30434e-07 5.82165e-07 -0.0491185
3129 506 195 506 6.12006e-07 4.98179e-07 0.0888757
3130 107 19 107 6.27563e-07 6.20508e-07 0.0664615
3131 889 687 889 7.08519e-07 5.82447e-07 0.0178274
3132 371 807 371 7.76727e-07 6.3213e-07 0.000762441
3133 990 281 990 8.19225e-07 7.6852e-07 -0.00363793
3134 238 98 238 7.98011e-07 6.77057e-07 -0.00233024
3135 723 753 723 7.49712e-07 6.31281e-07 0.0454892
3136 313 716 313 6.84817e-07 6.65879e-07 -0.0233543
3137 668 435 668 6.06027e-07 6.03922e-07 0
3138 201 615 201 7.71791e-07 7.56973e-07 0.026534
3139 181 861 181 9.40358e-07 6.86523e-07 0.0745637
3140 311 93 311 8.17386e-07 5.12173e-07 -0.00580938
3141 405 618 405 7.2558e-07 6.29687e-07 -0.0774534
3142 557 374 557 9.14333e-07 7.486e-07 -0.0691264
3143 768 699 768 7.8636e-07 7.64307e-07 0.0232867
3144 386 357 386 6.66978e-07 6.37374e-07 0.0227359
3145 216 127 216 6.62781e-07 5.89332e-07 0.0370431
3146 767 768 768 362278 362271 0.499981
3147 767 768 768 424978 424967 0.499972
3148 767 768 768 424977 424967 0.499973
3149 767 768 768 424977 424967 0.499972
3150 767 768 768 424978 424967 0.499971
3151 767 768 768 424978 424967 0.499972
3152 767 768 768 424978 424967 0.49997
3153 767 768 768 424978 424967 0.499971
3154 775 776 775 362988 362975 0.499963
3155 783 784 783 374135 366274 0.478741
3156 784 783 784 56342.1 52201.6 -0.379568
3157 736 799 736 1683.93 1683.79 -0.0408839
3158 146 143 146 104162 90147.8 -0.153992
3159 144 145 144 214060 213070 0.494834
3160 545 544 545 213237 211694 -0.491939
3161 545 544 545 172915 172581 -0.497503
3162 76 77 76 213960 213584 0.498032
3163 765 764 765 213312 210502 -0.485353
3164 565 564 565 214514 210258 -0.478209
3165 764 765 764 214662 211591 0.484184
3166 679 678 679 214816 210246 -0.476566
3167 993 992 993 212517 212486 -0.499839
3168 653 652 653 213229 212406 -0.495684
3169 333 330 333 121859 121352 -0.0521488
3170 332 331 332 214566 212805 -0.490895
3171 107 106 107 216549 211238 -0.473375
3172 221 222 221 213573 212996 0.496975
3173 507 898 507 213507 212676 0.493643
3174 899 896 899 95562.1 95501.4 -0.372578
3175 400 401 400 213826 212523 0.493197
3176 727 726 727 214334 210155 -0.478519
3177 728 725 728 133470 132170 0.0083607
3178 158 159 158 213061 211745 0.493132
3179 312 313 312 216687 209063 0.462047
3180 216 217 216 214851 212314 0.486913
3181 16 17 16 213914 213724 0.499005
3182 516 515 516 213352 210963 -0.487539
3183 515 516 516 424972 424971 0.499999
3184 512 511 512 223020 219490 -0.482096
3185 511 768 511 213138 212754 0.495161
3186 0 1023 0 213134 211458 -0.491256
3187 703 1023 703 212742 212739 0.494289
3188 607 608 607 213514 211396 0.489051
3189 528 527 528 218418 206678 -0.44295
3190 528 527 528 192797 192795 -0.499982
3191 92 908 92 8.37864e-07 7.51772e-07 0.00374018
3192 607 932 607 7.1825e-07 6.73046e-07 0.0015356
3193 360 966 360 7.15438e-07 6.88667e-07 -0.0251983
3194 430 508 430 1.01147e-06 8.15569e-07 -0.00732374
3195 122 202 122 7.5669e-07 6.24554e-07 -0.0181443
3196 783 562 783 6.85247e-07 6.57662e-07 0
3197 803 150 803 6.76197e-07 5.87722e-07 -0.0416777
3198 166 812 166 8.85009e-07 7.63227e-07 -0.0427241
3199 122 392 122 7.77323e-07 7.20403e-07 0.00394683
3200 538 818 538 8.85081e-07 8.75672e-07 -0.00955399
3201 359 841 359 8.45634e-07 6.19873e-07 -0.00434935
3202 262 604 262 7.44067e-07 6.27615e-07 0
3203 163 351 163 9.28065e-07 7.4716e-07 0.000993154
3204 145 744 145 8.27932e-07 7.57223e-07 -0.0147886
3205 1005 814 1005 7.68582e-07 6.23066e-07 0.000841732
3206 497 661 497 8.595e-07 6.35815e-07 -0.0194799
3207 919 500 919 9.4811e-07 7.97194e-07 0.0571354
3208 689 551 689 6.40771e-07 5.97939e-07 0
3209 956 1011 956 8.06083e-07 6.51525e-07 -0.00405624
3210 511 512 511 211836 211833 0.499984
3211 512 511 512 424972 424972 -0.499999
3212 512 511 512 424972 424972 -0.499999
3213 512 511 512 424972 424972 -0.5
3214 512 511 512 424972 424972 -0.499999
3215 512 511 512 424972 424972 -0.499998
3216 512 511 512 424973 424972 -0.499999
3217 512 511 512 424972 424972 -0.5
3218 512 519 512 213415 213414 -0.499049
3219 527 528 527 226316 220753 0.473581
3220 527 528 527 208594 202860 0.469375
3221 480 543 480 1683.91 1683.86 -0.0408879
3222 912 913 912 71226 57097.4 0.236277
3223 912 913 912 270107 268912 0.495304
3224 631 634 631 174642 174196 0.433881
3225 288 289 288 334675 332577 0.493759
3226 845 844 845 224695 223687 -0.49393
3227 752 753 752 181495 181372 0.497518
3228 509 508 509 188605 187432 -0.483689
3229 308 309 308 316512 315169 0.495764
3230 509 508 509 191287 187764 -0.454808
3231 422 423 422 233116 232193 0.494971
3232 736 737 736 176737 176295 0.487297
3233 396 397 396 250309 246686 0.483596
3234 75 76 75 363141 363116 0.499929
3235 875 874 875 244683 241084 -0.482841
3236 989 990 989 332669 332289 0.498857
3237 251 252 251 363523 363207 0.499115
3238 643 640 643 174280 173750 -0.438077
3239 144 145 145 363173 363170 0.499993
3240 673 676 673 171069 169450 0.457555
3241 470 471 470 205983 204793 0.489999
3242 926 927 926 281859 278103 0.486346
3243 56 57 56 363965 363316 0.498183
3244 984 985 984 328243 327161 0.49671
3245 785 784 785 195615 191567 -0.457509
3246 745 744 745 178949 178940 -0.499796
3247 260 259 260 424977 424967 -0.499974
3248 260 259 260 360251 359787 -0.498679
3249 255 256 255 363656 362087 0.495619
3250 511 512 511 187475 186433 0.484724
3251 767 768 767 187196 186630 0.491512
3252 448 447 448 217697 215897 -0.487997
3253 352 351 352 281602 280168 -0.494736
3254 272 271 272 348649 348643 -0.499982
3255 596 244 596 7.77834e-07 6.76359e-07 -0.158371
3256 793 442 793 7.86678e-07 6.8452e-07 0.00970406
3257 813 546 813 5.82126e-07 5.72223e-07 0
3258 449 732 449 8.69179e-07 6.7379e-07 0.00646706
3259 684 4 684 7.00226e-07 6.72642e-07 0.00414207
3260 839 40 839 6.03332e-07 5.81697e-07 0
3261 572 974 572 7.47832e-07 6.17633e-07 0.0436495
3262 394 770 394 8.67372e-07 7.98711e-07 -0.009359
3263 146 370 146 7.33564e-07 6.91455e-07 -0.00501786
3264 238 264 238 7.63428e-07 6.91293e-07 0.0391172
3265 403 44 403 9.06823e-07 6.22285e-07 0.0331837
3266 127 266 127 1.1364e-06 6.32327e-07 -0.020768
3267 1020 372 1020 8.03689e-07 6.45286e-07 0.028886
3268 164 732 164 7.94173e-07 6.08939e-07 -0.0831932
3269 386 814 386 6.2707e-07 6.02716e-07 -0.0290833
3270 783 667 783 1.17151e-06 6.52227e-07 -0.00139674
3271 692 418 692 7.99783e-07 7.33323e-07 0.0205986
3272 813 696 813 8.7292e-07 8.31905e-07 0.0100804
3273 27 157 27 1.25083e-06 7.44167e-07 -0.0118812
3274 255 256 255 61775.6 61775.3 0.499988
3275 256 255 256 424978 424967 -0.499972
3276 256 255 256 424978 424968 -0.499973
3277 256 255 256 424978 424967 -0.499971
3278 256 255 256 424977 424967 -0.499972
3279 256 255 256 424978 424967 -0.499971
3280 256 255 256 424977 424967 -0.499973
3281 256 255 256 424977 424967 -0.499974
3282 256 255 256 362989 362976 -0.499963
3283 263 264 263 356069 355163 0.497417
3284 271 272 271 357532 342170 0.458388
3285 287 224 287 1683.91 1683.86 0.0408985
3286 224 287 224 1683.9 1683.89 -0.0409111
3287 656 657 656 425095 424712 0.498986
3288 377 376 377 424962 424158 -0.497877
3289 33 32 33 426040 423775 -0.494053
3290 589 588 589 423833 423239 -0.498427
3291 497 496 497 424937 424905 -0.499915
3292 253 252 253 425372 424085 -0.496612
3293 53 52 53 425678 424191 -0.496086
3294 252 253 252 425334 424278 0.497219
3295 167 166 167 425250 424651 -0.498418
3296 480 481 480 424516 424316 0.499471
3297 141 140 141 425728 423678 -0.494615
3298 844 843 844 424830 422992 -0.495166
3299 618 619 618 424959 424420 0.498576
3300 734 733 734 425188 424631 -0.498529
3301 1020 1019 1020 425969 423964 -0.494731
3302 386 385 386 423785 422868 -0.497573
3303 913 912 913 425739 423294 -0.493583
3304 419 418 419 424164 423421 -0.498035
3305 215 214 215 425433 424210 -0.496778
3306 671 670 671 424615 423421 -0.496847
3307 825 824 825 425371 424409 -0.497462
3308 728 729 728 425165 424691 0.498748
3309 528 529 528 424771 424699 0.49981
3310 489 488 489 424977 424947 -0.499921
3311 4 3 4 426261 423662 -0.493183
3312 4 4 4 424972 424972 -0.5
3313 0 1023 0 424988 424956 -0.499916
3314 256 255 256 424058 422750 -0.496547
3315 512 511 512 424592 424590 -0.499993
3316 192 191 192 425557 423747 -0.495241
3317 96 95 96 425325 424587 -0.498053
3318 16 15 16 425288 424652 -0.498321
3319 26 1023 26 1.00159 1.00138 -0.0372028
3320 0 829 0 1.02406e-06 6.52353e-07 -6.71245e-05
3321 900 555 900 6.89995e-07 6.38797e-07 -0.0215473
3322 976 361 976 9.12865e-07 5.78814e-07 0.0197646
3323 313 552 313 6.83807e-07 6.08185e-07 -0.0130309
3324 999 521 999 6.12993e-07 6.12499e-07 0
3325 575 922 575 6.4039e-07 6.3772e-07 0
3326 998 582 998 7.95603e-07 7.63298e-07 -0.0129439
3327 716 889 716 6.97057e-07 6.91613e-07 -0.00987774
3328 831 606 831 9.0523e-07 8.01166e-07 -0.0121787
3329 109 775 109 5.90304e-07 5.89268e-07 0
3330 512 751 512 9.52936e-07 8.2626e-07 0.00789206
3331 451 795 451 9.37808e-07 8.31801e-07 -0.072357
3332 392 581 392 8.35576e-07 8.30331e-07 0.115439
3333 488 111 488 8.02344e-07 6.60549e-07 -0.026043
3334 91 340 91 7.68833e-07 6.08878e-07 -0.00248242
3335 893 570 893 5.86603e-07 5.86393e-07 -0.0235735
3336 446 1022 446 7.75336e-07 7.67058e-07 0.100589
3337 716 415 716 7.69654e-07 7.07683e-07 -0.0122322
3338 938 654 938 7.82529e-07 5.18791e-07 0.0213869
3339 1023 0 0 424971 424971 0.499999
3340 0 1023 0 424973 424972 -0.499997
3341 0 1023 0 424972 424972 -0.499998
3342 1023 0 0 424972 424972 0.5
3343 0 1023 0 424972 424972 -0.499999
3344 1023 0 0 424972 424972 0.499998
3345 0 1023 0 424972 424972 -0.5
3346 1023 0 0 424972 424972 0.499999
3347 8 7 8 424949 424884 -0.499828
3348 15 16 15 425003 424941 0.499837
3349 992 31 992 1687.77 1679.97 -0.0409329
3350 992 31 992 1683.88 1683.88 -0.0409092
3351 402 399 402 176096 173218 -0.415308
3352 121 120 121 262778 261628 -0.495251
3353 801 800 801 363013 361084 -0.494614
3354 331 334 331 166066 165466 0.491282
3355 240 241 240 193450 192013 0.48345
3356 1021 1020 1021 362690 361187 -0.495796
3357 821 820 821 365216 359312 -0.483789
3358 1020 1021 1020 365558 360540 0.486188
3359 935 934 935 360343 359925 -0.498821
3360 224 225 224 200556 200256 0.497122
3361 909 908 909 363000 361087 -0.494658
3362 588 587 588 221941 221932 -0.499946
3363 361 364 361 173394 173310 0.43722
3364 478 477 478 174488 172764 -0.446914
3365 764 763 764 358872 357693 -0.496675
3366 129 130 129 255811 255749 0.499727
3367 657 656 657 269711 268607 -0.495648
3368 162 163 162 233912 233527 0.497935
3369 983 982 983 362549 361257 -0.496383
3370 413 416 413 173145 171685 0.435231
3371 569 568 569 212622 210160 -0.482218
3372 472 473 472 174964 172953 0.43691
3373 272 273 272 180621 180446 0.496376
3374 232 233 232 198197 194226 0.461183
3375 772 771 772 363151 361858 -0.496384
3376 771 772 772 424978 424967 0.499972
3377 768 767 768 368635 366357 -0.493445
3378 0 1023 0 363384 361818 -0.495626
3379 256 255 256 186826 185027 -0.473997
3380 960 959 960 362941 361100 -0.494856
3381 863 864 863 363279 362154 0.496851
3382 784 783 784 372081 353598 -0.451704
3383 784 783 784 48780.2 48780 -0.499988
3384 177 326 177 8.63558e-07 5.99213e-07 0.00802534
3385 814 504 814 8.81303e-07 8.26e-07 0.00803487
3386 301 450 301 7.28848e-07 6.07654e-07 0.0252742
3387 546 604 546 6.48814e-07 6.13031e-07 0.0133448
3388 321 678 321 8.24853e-07 8.22378e-07 -0.045727
3389 775 110 775 8.20578e-07 6.53691e-07 0.136607
3390 420 130 420 7.25256e-07 6.00503e-07 -0.016406
3391 892 686 892 7.0851e-07 6.9502e-07 -0.00157478
3392 892 889 892 6.94363e-07 6.6391e-07 0.00420455
3393 158 197 158 7.01882e-07 6.38077e-07 0.0192117
3394 110 107 110 7.6653e-07 7.22124e-07 0
3395 855 810 855 7.01763e-07 6.73749e-07 0.00707686
3396 122 518 122 7.92434e-07 7.50481e-07 0
3397 1014 744 1014 8.20941e-07 6.24986e-07 -0.0264675
3398 219 690 219 6.71084e-07 6.2731e-07 -0.0231735
3399 801 36 801 8.89419e-07 6.2859e-07 0.0548097
3400 555 716 555 8.76628e-07 7.45798e-07 -0.0139143
3401 453 817 453 7.49106e-07 7.16875e-07 -0.0818444
3402 206 509 206 6.91592e-07 6.48393e-07 -0.0559401
3403 767 768 768 362278 362272 0.499982
3404 767 768 768 424978 424967 0.499972
3405 767 768 768 424978 424967 0.499971
3406 767 768 768 424977 424967 0.499973
3407 767 768 768 424978 424967 0.499971
3408 767 768 768 424978 424967 0.49997
3409 767 768 768 424977 424967 0.499972
3410 767 768 768 424978 424967 0.499972
3411 775 776 775 362988 362975 0.499964
3412 783 784 783 374135 366274 0.478741
3413 784 783 784 56342.1 52201.6 -0.379569
3414 736 799 736 1683.95 1683.83 -0.0408923
3415 146 143 146 104161 90147.9 -0.153993
3416 144 145 144 214060 213071 0.494839
3417 545 544 545 213237 211694 -0.491936
3418 545 544 545 172915 172581 -0.497501
3419 76 77 76 213960 213583 0.498031
3420 765 764 765 213313 210502 -0.485351
3421 565 564 565 214515 210258 -0.478211
3422 764 765 764 214662 211592 0.484186
3423 679 678 679 214816 210246 -0.476565
3424 993 992 993 212517 212486 -0.499838
3425 653 652 653 213229 212407 -0.495685
3426 333 330 333 121859 121351 -0.0521476
3427 332 331 332 214566 212805 -0.490894
3428 107 106 107 216549 211237 -0.473372
3429 221 222 221 213573 212996 0.496973
3430 507 898 507 213507 212676 0.493646
3431 899 896 899 95561.9 95501.2 -0.372578
3432 400 401 400 213826 212523 0.493197
3433 727 726 727 214334 210154 -0.47852
3434 728 725 728 133470 132170 0.0083617
3435 158 159 158 213060 211745 0.493133
3436 312 313 312 216687 209063 0.462048
3437 216 217 216 214850 212314 0.486916
3438 16 17 16 213915 213725 0.499003
3439 516 515 516 213351 210962 -0.487538
3440 515 516 516 424972 424972 0.499998
3441 512 511 512 223020 219490 -0.482092
3442 511 768 511 213138 212754 0.495158
3443 0 1023 0 213134 211458 -0.491258
3444 703 1023 703 212742 212739 0.494288
3445 607 608 607 213515 211396 0.489052
3446 528 527 528 218418 206677 -0.442949
3447 528 527 528 192797 192795 -0.499986
3448 224 343 224 7.3329e-07 6.07736e-07 -0.00679789
3449 775 601 775 6.0915e-07 5.93522e-07 -0.0015356
3450 561 895 561 8.15829e-07 7.93125e-07 -0.0283424
3451 683 783 683 8.27905e-07 8.23918e-07 -0.0240582
3452 534 899 534 6.13209e-07 6.04263e-07 0
3453 949 698 949 7.33874e-07 6.91435e-07 -0.0967826
3454 106 828 106 9.75153e-07 7.26915e-07 0.0320338
3455 954 699 954 5.72916e-07 5.56307e-07 -0.0294847
3456 216 451 216 8.75248e-07 8.19229e-07 0.0142679
3457 931 671 931 7.07766e-07 6.93001e-07 0.0970644
3458 596 10 596 7.94358e-07 7.46775e-07 0.0562577
3459 76 459 76 6.35064e-07 6.01028e-07 -0.0243361
3460 259 273 259 8.85646e-07 7.29181e-07 -0.0958262
3461 794 74 794 8.89798e-07 8.63916e-07 -0.00158717
3462 763 219 763 7.49624e-07 7.11063e-07 0.00980001
3463 199 625 199 8.69575e-07 8.25428e-07 -0.00589237
3464 108 315 108 1.10559e-06 1.07831e-06 0.00017812
3465 871 901 871 5.97392e-07 5.36e-07 0
3466 757 235 757 6.46459e-07 4.92621e-07 0
3467 511 512 511 211835 211832 0.499984
3468 512 511 512 424973 424972 -0.499998
3469 512 511 512 424972 424972 -0.5
3470 512 511 512 424972 424972 -0.499999
3471 512 511 512 424973 424972 -0.499998
3472 511 512 512 424973 424972 0.499998
3473 512 511 512 424973 424972 -0.499998
3474 512 511 512 424972 424972 -0.499998
3475 519 512 519 213415 213415 0.499047
3476 527 528 527 226315 220753 0.473581
3477 527 528 527 208595 202860 0.469373
3478 543 480 543 1683.89 1683.86 0.0408971
3479 912 913 912 71225.8 57097.5 0.23628
3480 912 913 912 270106 268912 0.495305
3481 631 634 631 174642 174196 0.433882
3482 288 289 288 334675 332578 0.493761
3483 845 844 845 224695 223687 -0.49393
3484 752 753 752 181495 181372 0.497512
3485 509 508 509 188605 187432 -0.483689
3486 308 309 308 316512 315169 0.495766
3487 509 508 509 191287 187764 -0.454819
3488 422 423 422 233116 232193 0.49497
3489 736 737 736 176738 176294 0.487279
3490 396 397 396 250309 246686 0.483595
3491 75 76 75 363142 363116 0.499929
3492 875 874 875 244683 241084 -0.482839
3493 989 990 989 332669 332289 0.498859
3494 251 252 251 363522 363207 0.499115
3495 643 640 643 174279 173750 -0.438082
3496 144 145 145 363172 363171 0.499999
3497 673 676 673 171069 169449 0.457555
3498 470 471 470 205983 204793 0.489998
3499 926 927 926 281860 278104 0.486345
3500 56 57 56 363966 363316 0.498183
3501 984 985 984 328243 327161 0.496712
3502 785 784 785 195615 191567 -0.457506
3503 745 744 745 178948 178940 -0.499789
3504 260 259 260 424977 424967 -0.499974
3505 260 259 260 360251 359787 -0.498679
3506 255 256 255 363656 362087 0.495619
3507 511 512 511 187476 186432 0.484714
3508 767 768 767 187196 186630 0.491512
3509 448 447 448 217698 215897 -0.487992
3510 352 351 352 281603 280168 -0.494735
3511 272 271 272 348649 348643 -0.499982
3512 399 12 399 6.39208e-07 5.4886e-07 -0.00251989
3513 835 232 835 8.71467e-07 6.69012e-07 -0.0366253
3514 485 159 485 7.13213e-07 5.66442e-07 -0.00580955
3515 883 986 883 7.74796e-07 6.9217e-07 0.0328492
3516 746 160 746 8.99508e-07 5.93022e-07 0.0102445
3517 573 26 573 8.01737e-07 6.54631e-07 0.0190898
3518 571 259 571 7.10414e-07 5.96147e-07 -0.0250827
3519 129 872 129 1.00036e-06 8.98318e-07 -0.0274064
3520 974 836 974 7.48777e-07 6.93699e-07 -0.00808518
3521 792 679 792 7.67777e-07 7.2666e-07 -0.0184284
3522 172 289 172 9.33204e-07 9.29244e-07 0.0248902
3523 380 361 380 6.25821e-07 5.06672e-07 0.0358413
3524 461 335 461 8.33129e-07 7.80344e-07 0.00897868
3525 800 390 800 6.73162e-07 5.92441e-07 -0.0582087
3526 627 263 627 8.06596e-07 5.78934e-07 -0.00273451
3527 85 432 85 6.82723e-07 6.65812e-07 -0.113389
3528 867 313 867 7.15125e-07 6.68823e-07 -0.0200147
3529 894 343 894 7.34793e-07 6.84882e-07 -0.117813
3530 250 105 250 6.94464e-07 6.15994e-07 -0.00465033
3531 255 256 255 61775.8 61775.3 0.499976
3532 256 255 256 424977 424967 -0.499971
3533 256 255 256 424978 424967 -0.499972
3534 256 255 256 424978 424967 -0.499971
3535 256 255 256 424977 424967 -0.499971
3536 256 255 256 424977 424966 -0.499972
3537 256 255 256 424978 424967 -0.499971
3538 256 255 256 424978 424967 -0.499972
3539 256 255 256 362989 362976 -0.499962
3540 263 264 263 356069 355163 0.497418
3541 271 272 271 357532 342170 0.458387
3542 287 224 287 1683.93 1683.91 0.0408942
3543 287 224 287 1683.9 1683.88 0.0409044
3544 656 657 656 425096 424713 0.498989
3545 377 376 377 424961 424157 -0.497877
3546 33 32 33 426040 423775 -0.494054
3547 589 588 589 423832 423240 -0.49843
3548 497 496 497 424937 424904 -0.499913
3549 253 252 253 425372 424086 -0.496614
3550 53 52 53 425678 424191 -0.496085
3551 252 253 252 425334 424278 0.497218
3552 167 166 167 425250 424650 -0.498418
3553 480 481 480 424516 424316 0.49947
3554 141 140 141 425728 423678 -0.494617
3555 844 843 844 424830 422992 -0.495165
3556 618 619 618 424960 424420 0.498573
3557 734 733 734 425188 424631 -0.498529
3558 1020 1019 1020 425968 423963 -0.49473
3559 386 385 386 423785 422869 -0.497575
3560 913 912 913 425740 423294 -0.493583
3561 419 418 419 424164 423421 -0.498035
3562 215 214 215 425433 424210 -0.496778
3563 671 670 671 424616 423420 -0.496846
3564 825 824 825 425371 424409 -0.497462
3565 728 729 728 425165 424691 0.498749
3566 528 529 528 424771 424699 0.499809
3567 489 488 489 424977 424947 -0.499921
3568 4 3 4 426261 423662 -0.493183
3569 3 4 3 424972 424972 0.499998
3570 0 1023 0 424988 424956 -0.499917
3571 256 255 256 424058 422751 -0.49655
3572 512 511 512 424593 424589 -0.49999
3573 192 191 192 425557 423747 -0.495241
